User-ID;ISBN;Book-Rating
257;0141301155;10
257;0671027344;9
257;006101351X;4
257;0375756981;6
257;0449221512;6
257;0553574574;5
257;0671024248;7
257;0373484429;5
257;0515126772;7
257;0515128546;7
257;0515128554;7
257;055356451X;8
257;000649840X;10
257;0316096199;8
257;0330375253;9
257;0425175405;6
257;0446608602;8
257;0451166892;6
257;0451176464;7
257;067976402X;7
257;0060502258;9
257;0439064872;9
257;0684848783;8
257;0064471063;5
257;0425146413;5
257;0425188809;10
257;0440207622;5
257;0440211727;5
257;0440216745;5
257;0446350982;5
257;0446354732;5
257;0446603309;5
257;0451161343;10
257;0671039725;10
257;0671039741;10
257;0684801523;10
258;0375727345;10
258;039304016X;8
258;0060914653;9
258;0140077022;7
258;0140119906;9
258;0345370775;9
258;0439136369;8
258;0553212478;5
258;0553260111;9
258;059035342X;9
258;0060977493;9
258;031298328X;5
258;0440241162;1
258;0670032379;9
258;0671027387;7
258;0877017883;8
258;0060929790;10
258;038572179X;7
258;0452283205;8
258;0743422910;9
258;0375707972;8
258;0451524934;8
258;0452280621;6
258;0440498058;10
258;0515103292;9
258;0060920084;6
258;044023722X;8
258;0440241073;4
258;044661064X;6
258;0767902521;6
258;0141000198;7
258;038550926X;5
258;0786868619;8
258;014025448X;10
258;0140254544;10
258;0140257934;10
258;0140265686;10
258;0425180964;1
258;0380789035;8
258;0451166892;10
258;0061030597;10
258;0345446666;9
258;0345452534;10
258;0380723638;7
258;0380725835;10
258;0380726238;10
258;039914563X;7
258;0425147622;10
258;0425154092;9
258;0425155404;9
258;0425158616;10
258;0425178765;8
258;0440224624;10
258;0440225299;5
258;0440234743;10
258;0446603309;10
258;0446607207;10
258;0446607711;10
258;0446609404;10
258;0449149676;9
258;0553285920;9
258;0553572202;10
258;0553572326;10
258;0553572997;10
258;0553573209;7
258;0553576801;10
258;0553582127;6
258;0553582658;8
258;0671027662;9
258;0671525743;10
258;0156001314;9
258;0312924585;8
258;0385505833;6
258;0451167716;10
258;0451523377;10
258;0553377868;8
258;0670868361;8
258;0099245027;9
258;0099771519;9
258;0099800403;9
258;0385504470;8
258;0440207622;5
258;0452282195;10
258;0811811409;8
259;0399147195;8
259;039914739X;2
259;0684195984;6
259;0060914653;9
259;0439064864;9
259;0439136350;9
259;0439139600;9
259;0060502258;10
259;0061097853;8
259;043936213X;10
259;0440487617;10
259;0140254544;9
259;0345354621;7
259;0375411550;10
259;0375703063;8
259;0425162443;9
259;0425174271;5
259;042517736X;5
259;0446602620;9
259;0446605239;9
259;0446609323;6
259;0553574574;8
259;0671027646;10
259;0671868691;8
259;0684832291;7
259;0891073906;5
259;0099279274;9
259;0312195516;10
259;0552137030;8
259;0552996009;9
259;0749397543;9
259;0385504209;8
259;0786868716;7
259;0316693294;8
259;0374281602;7
259;039914675X;9
259;0446525537;8
259;0446525804;8
259;0786868619;8
259;0380710218;6
259;0425163407;5
259;0446675059;6
259;0451403703;5
259;0452269571;8
259;0060392452;9
259;0440220602;8
259;0671027344;9
259;0375727345;8
259;0385265700;8
259;0440234743;8
259;067976402X;10
259;0449005615;9
259;0452282152;7
259;0312099436;7
259;0374172897;8
259;0446527041;7
259;0452264464;9
259;067101420X;9
259;0140374248;8
259;0312421273;10
259;0316779423;9
259;0374129983;10
259;0375725849;10
259;0385494246;8
259;0452281881;7
259;0671027344;10
259;0743418174;9
259;0767907817;8
259;0767915054;7
259;0345338588;6
259;0449204324;7
259;0451142934;9
259;0060964049;9
259;0439139600;5
259;0515120898;5
259;0316899984;7
259;0345424719;8
259;0375727345;7
259;0446608955;5
259;0553580930;8
259;0670894184;7
259;0743418174;9
259;059035342X;7
259;3257229534;10
259;3492045170;10
259;0060928336;10
259;0060934417;9
259;0140293248;9
259;0312284683;9
259;0373243790;8
259;0373244487;9
259;0373484003;8
259;0385335482;7
259;0385335881;4
259;0385504209;10
259;0399145923;10
259;0440226430;10
259;0440236991;7
259;0446605239;8
259;0452281903;8
259;0452282152;8
259;0515128554;10
259;0671693816;7
259;0684857820;10
259;0743418174;7
259;0767905385;8
259;0805063897;9
259;0446611239;9
259;0451177096;7
259;0140067477;8
259;0446310786;8
259;1573228214;8
259;0066214122;10
259;0385504209;10
259;0446525731;8
259;0786890436;7
259;0425171396;7
259;067102423X;8
259;0345402871;8
259;0446612790;9
259;0684801523;10
259;0871136791;8
259;0425158640;8
259;0441569595;9
259;0553380958;8
259;0553573861;9
259;0099245027;8
259;0552134643;8
260;0425115801;7
260;076790592X;8
260;0064407667;10
260;0385729332;10
260;0312966970;7
260;0440221315;8
260;0440224780;8
260;0060987103;9
260;0375706771;9
260;0679772677;8
260;0743224574;8
260;0330332775;9
260;0385486804;8
260;0446612545;7
260;0679744398;7
260;0373218397;7
260;0452268060;8
260;067102535X;8
260;0316666343;10
260;060980619X;7
260;044023722X;3
260;0446610399;5
260;0553569910;8
260;0345423097;9
260;0425154092;8
260;0743411331;8
260;0425133516;6
260;0441790348;7
260;0060930187;10
260;0060958022;4
260;0060987103;9
260;0060987529;7
260;0060988649;3
260;014029628X;8
260;0142001740;5
260;0312305060;9
260;0316769487;8
260;0316776963;8
260;0316780812;7
260;0316781266;4
260;0316782505;6
260;0345350472;8
260;0373250126;6
260;0373250134;5
260;0375700757;6
260;0375725784;8
260;038079487X;8
260;0385492081;10
260;0385722206;8
260;0385729332;8
260;0451169530;10
260;0452282152;8
260;0553260111;1
260;0671024248;7
260;0671524313;8
260;0684800713;9
260;068487217X;9
260;0688177743;8
260;0743237188;7
260;0743418174;7
260;0743467523;5
260;0765341972;7
260;0805063897;9
260;1573227331;9
260;1573229326;7
260;1573229571;9
260;0609804138;5
260;0684800713;3
260;0312995423;10
260;0425133516;9
260;067697175X;7
260;1573227331;8
260;031242227X;10
260;0316693294;10
260;0802130208;5
260;0060938455;8
260;0066214122;8
260;014100018X;9
260;0345370775;7
260;0345417623;9
260;0380788624;9
260;0446532231;7
260;0451524934;10
260;0553573861;7
260;0345423402;3
260;0375701907;7
260;0375726403;9
260;0380792745;6
260;0449910237;6
260;0449911519;9
260;0517122707;2
260;0609608444;7
260;0679439382;6
260;0345384350;7
260;074343627X;6
260;0312971346;5
260;0679459618;8
260;0373244487;7
260;0515131229;9
260;0515132020;9
260;051513287X;9
260;0515133973;8
260;0425189864;7
260;0440241073;6
260;0679412956;5
260;0679441018;6
260;0842329218;8
260;0842342702;9
261;044661162X;7
261;0553572202;7
261;038533656X;7
261;059035342X;10
261;0142001740;9
261;0312305060;7
261;037541309X;8
261;0385720467;5
261;0679734775;7
261;0312282990;10
261;0684863472;8
261;0439064872;10
261;0439139597;10
261;059035342X;10
261;0316601950;9
261;0440235162;8
261;0452282829;7
261;0060198133;8
261;0060936363;8
261;0061097853;7
261;080410753X;9
261;0312979479;10
261;0380813815;9
261;0385505833;6
261;067976402X;10
261;0871136791;10
261;0060936231;9
261;0061032093;7
261;014023313X;8
261;014025448X;8
261;0140254544;8
261;0312195516;8
261;0312974256;7
261;0312980159;8
261;0312983271;7
261;0345435168;7
261;0399146431;8
261;0451163966;9
261;0671003755;7
261;0679735909;9
261;0743237188;10
261;1563890119;10
261;0142000663;9
261;0385265700;7
261;039914465X;8
261;0440223202;8
261;0440219078;8
261;0451191145;7
261;0316693200;7
261;0684848783;6
261;0786884592;8
261;0156011042;5
261;0312291639;3
261;0316789089;6
261;0345443284;6
261;0385318782;6
261;0440224624;7
261;0440224764;5
261;044651652X;7
261;0452282152;9
261;0452284449;9
261;0670865796;7
261;0671003755;8
261;0671776134;7
261;0312995423;9
261;0316693006;9
261;0345438329;7
261;0786885688;7
261;0449212602;10
261;0749397543;9
261;0312265867;9
261;0385336179;10
261;0553802496;10
261;0553581554;6
261;0804115761;8
262;0060987529;9
262;0061093335;8
262;006109921X;10
262;0345433491;9
262;0380731851;9
262;0446611867;8
262;0679731725;9
262;0743436210;9
262;0804114986;9
262;0345447840;8
262;1551665301;6
262;0316666009;9
262;0316969443;5
262;038542471X;8
262;0385511612;8
262;0345439104;8
262;0449005615;3
262;067976397X;9
262;0804109729;5
262;0440222028;8
262;0451523377;8
262;0679723110;9
262;0802132758;8
262;0007110928;8
262;0312274920;8
262;0375725849;7
262;0552131059;9
262;0552140295;8
262;0552999954;5
262;0446364800;6
262;0684853507;7
262;0345389417;7
262;0446391301;7
262;0312924585;9
262;0345370775;9
262;0440206154;7
262;0971880107;3
262;0060921145;7
262;0345380371;8
262;0345389964;10
262;0380703882;7
262;0425189864;8
262;0553582755;7
262;0380730138;7
262;0671038184;6
262;0060928336;6
262;0060976845;6
262;0786885688;4
262;0375507493;5
262;0440222656;4
262;0440234743;7
262;0142004235;10
262;039480001X;10
262;0971880107;2
262;0060931418;9
262;0375758232;5
262;0345387651;9
262;0425188809;7
262;0446360856;9
262;0671042858;7
262;0425167313;6
262;0671510053;4
262;0553279912;8
262;0671038443;7
262;0671793489;8
262;0671888587;8
262;0020442203;8
262;0060976845;8
262;0061097861;7
262;0140071814;7
262;0142000205;8
262;0312278586;5
262;037540256X;8
262;0375703861;7
262;0385335482;6
262;0385721420;8
262;0393317552;9
262;0394800168;10
262;044023722X;3
262;0440414806;8
262;0440998050;7
262;0446525537;3
262;0525947647;10
262;0552996181;9
262;0553377868;7
262;0679457526;9
262;0684801051;10
262;068484477X;9
262;0688177867;5
262;0743224574;9
262;0786868716;3
262;0836217691;9
262;0860074382;9
262;0877017883;10
262;140003065X;9
263;0060392452;8
263;0312195516;10
263;0316182540;8
263;0380718340;9
263;044022165X;8
263;0440234743;9
263;044023722X;8
263;0446532231;8
263;0451124340;9
263;0451132378;8
263;0451153553;8
263;0451167317;7
263;0451169530;10
263;0451170385;5
263;0451188462;4
263;0786885688;9
263;0786889020;9
263;0316776963;8
263;0786885688;10
263;157322930X;7
263;0553292722;5
263;0679454454;9
263;0553573209;7
263;055358264X;7
263;0345387651;8
263;0684863472;10
263;0345337662;6
263;0425121259;5
263;0451168615;7
263;0451169514;7
263;0451169530;8
263;0451172817;9
263;0553574574;7
263;0894803204;9
263;0375727345;8
263;0440498058;10
263;0451191145;6
263;0671021001;9
263;0679412956;10
263;014034294X;10
263;0440221471;7
263;0515126489;4
263;0385336179;8
263;042518109X;10
263;0142001740;8
263;0312305060;9
263;0446610100;8
263;0804114986;6
263;0060976241;6
263;0679459626;8
263;0312924585;7
263;0373218486;6
263;038529929X;6
263;0440212561;10
263;0440215625;8
263;0440217563;9
263;0446365386;10
263;055321313X;10
263;0553213148;10
263;0553213164;10
263;0553213172;10
263;0553213180;10
263;059035342X;9
263;0679781587;10
263;0425181111;9
263;0440206154;9
263;0553578359;9
263;0140258795;5
263;0375700757;8
263;0375758232;8
263;0060173289;6
263;006099486X;7
263;0140265686;8
263;0380012863;9
263;0440514428;8
263;055321313X;10
263;0345354613;4
263;0446354732;5
263;0446604089;7
263;0446604844;8
263;0449227421;7
263;015600710X;10
263;0312195516;10
263;0312979096;10
263;0316781266;9
263;0375506039;10
263;0375702709;9
263;0375707972;9
263;0380730138;9
263;0385318782;10
263;0425162443;9
263;0446518581;8
263;0446532452;10
263;0446601241;8
263;0446611085;7
263;0446670251;9
263;0446675059;10
263;0449212602;10
263;0515119784;9
263;0515120898;10
263;0553380095;8
263;0553568760;8
263;0553576801;7
263;055358264X;8
263;0553813021;8
263;0671016652;10
263;0671027662;9
263;067103619X;9
263;0671036505;9
263;0671789422;9
263;0671868691;9
263;0671868713;8
263;0684814994;10
263;068484477X;8
263;0684863472;10
263;0743237188;6
263;0743411250;9
263;0743411269;9
263;0786868716;10
263;0804106304;9
263;1551666839;10
263;1558744150;8
263;1558744606;10
263;0060934417;9
263;0060959037;7
263;0140067477;7
263;0142001805;8
263;0345361792;10
263;0375726403;9
263;0385509456;7
263;0399149325;5
263;0446673544;1
263;0449212602;10
263;0679429220;9
263;193156146X;9
263;0316284955;7
263;0553274295;9
263;0688170528;6
263;044661064X;7
263;0743411250;7
263;0679442790;8
263;140003065X;10
263;1400031354;10
263;1400034779;10
263;0446606324;7
263;0553581554;8
264;0345436911;7
264;0446604658;10
264;0609804138;9
264;0312144075;7
264;0375707972;5
264;0425167313;8
264;0140386645;8
264;0140481389;7
264;0316666343;8
264;0385505833;8
264;0425129586;7
264;0439139597;9
264;0671027344;5
264;0804106304;8
264;080411109X;10
264;0451206525;8
264;0786890436;7
264;0060502258;8
264;0385475772;7
264;0425130215;8
264;0425180638;5
264;044021145X;5
264;0440495962;7
264;0449003795;6
264;0449223604;6
264;0449912558;8
264;0515093203;7
264;0552996181;7
264;0670892963;7
264;0671028375;7
264;0804106304;8
264;0807083054;9
264;0440226430;8
264;0671038184;8
264;0070212570;8
264;0345313860;8
264;0345337662;9
264;0345351525;8
264;034538475X;8
264;0385314744;10
264;0385424736;7
264;0385472951;8
264;0440174643;10
264;0446365386;10
264;0449203794;7
264;0553212583;8
264;0671880314;9
264;0747532745;10
264;0836217691;10
264;0887307876;9
264;0894808249;10
264;0151008116;9
264;0312305060;10
264;0345435168;8
264;0345443284;9
264;0375412530;7
264;0375701214;10
264;0375726403;7
264;0375727345;10
264;0385319207;9
264;042513525X;9
264;0425136981;8
264;0440217547;8
264;0446531332;10
264;0446605239;10
264;0446672211;10
264;0515093203;8
264;0515095826;8
264;051510566X;7
264;0515131083;8
264;0515132268;5
264;0670880728;6
264;0786867647;9
264;0842329129;10
264;0842329218;10
264;0842329242;10
264;0842329250;10
264;0842329269;10
264;0842329277;10
264;087113795X;10
264;1551665301;7
264;155874424X;8
264;1573229326;8
264;1878424114;9
264;0399142851;8
264;0679459626;7
264;0446610038;9
264;0446612790;9
264;0515131229;7
264;0802139256;7
264;0060085452;9
264;0316769487;3
264;0385504209;9
264;0452283442;10
264;0552137030;10
264;0440211727;6
264;0553274295;9
264;0440221471;8
264;0440236673;10
264;0440967694;7
264;0671708635;6
264;1558744150;9
264;0316899984;5
264;0385324057;8
264;039914465X;7
264;0446394521;5
264;0140067477;9
264;0345427637;9
264;0440343194;10
264;0451456521;7
264;0553380095;7
264;0449910571;3
264;0515093556;5
264;0671021001;9
264;0525947299;6
264;0553801430;10
264;0316569321;9
264;0385334036;9
264;0399145923;8
264;0515120618;8
264;0064405842;10
264;0064472272;6
264;014028009X;7
264;0439064864;10
264;0439139597;10
264;043935806X;10
264;0440495962;8
264;0440967694;10
264;0440998050;10
264;0553213148;10
264;0609807900;10
264;0671027344;10
264;0671534734;5
264;067164257X;8
264;0671670689;9
264;0671729462;8
264;0671759345;10
264;0679781587;10
264;0385505833;8
264;0525947647;9
264;0312421273;5
264;0446611808;8
264;0142001430;8
264;0399150897;8
264;0316769487;7
264;0375703055;10
264;0440414806;8
264;0451524934;9
264;0743469801;10
264;0767905385;9
265;0156027321;7
265;0553580515;7
265;067976397X;8
265;0385504209;9
265;0440234743;5
265;0446364193;5
265;0446364800;9
265;0446611778;5
265;0451205626;8
265;0451208811;5
265;0515120006;5
265;0553586122;8
265;0316776963;7
265;0345337662;10
265;0345380371;8
265;034540288X;5
265;0393317552;10
265;0425109720;5
265;0440211727;7
265;044022165X;7
265;0671042262;6
265;0805062971;5
265;0060928336;8
265;0060976845;9
265;0312282990;10
265;0385418493;8
265;0676973655;4
265;0446612545;10
265;0446612790;9
265;0451208765;7
265;0385479565;10
265;0679419454;10
265;038549081X;10
265;0786867647;8
265;0345444884;8
265;0385424728;9
265;0399146008;9
265;0425158594;8
265;0449203794;10
265;0517556278;8
265;0671027360;9
265;0679419462;9
265;0060976845;5
265;0061009059;8
265;0312966091;8
265;0312966970;8
265;0399148639;8
265;0446530077;8
265;0515119784;6
265;0671001795;8
265;0679442790;5
265;0842329129;7
265;0515090174;6
265;0553578022;8
265;0061096113;5
265;0345453816;9
265;0425182878;9
265;0425163407;5
265;0425180638;5
265;0446360589;5
265;0446364193;5
265;0446607657;5
265;0446608602;5
265;0553582526;5
265;0671004573;5
265;0671758896;5
265;0140430725;8
265;0345314255;1
265;0345351525;4
265;0345353145;8
265;0345354621;8
265;0345370775;7
265;0345391055;1
265;0380002930;8
265;044021145X;3
265;0440211727;9
265;0440220602;8
265;0441172717;3
265;0449212602;8
265;0451099648;5
265;0451137965;7
265;0451151259;9
265;0451156609;6
265;0451160525;7
265;0451163524;8
265;0451168615;7
265;0451169514;4
265;0451169522;7
265;0451170385;8
265;0451190491;8
265;0451190521;8
265;0451190548;8
265;0451190556;8
265;0451190564;8
265;0451190572;8
265;0451524934;9
265;0451526341;10
265;0553273914;6
265;0553278223;10
265;0553280414;5
265;0671617028;10
265;0671693816;5
265;0446519138;7
265;0553296981;10
265;0684872153;8
265;0142000663;8
265;0316601950;7
265;0439064864;8
265;0440226104;7
265;0440235502;9
265;0446672211;8
265;0590353403;8
265;0671038184;8
265;0671708635;6
265;0920668372;10
265;0385504209;8
265;0679457526;8
265;0345303067;9
265;0671693816;5
265;0425144429;6
265;0440225299;8
265;0441003257;8
265;0140293248;10
265;0316096199;10
265;0425178765;6
265;0446527165;9
265;0553213172;10
265;0743225325;7
265;0671880314;7
265;0743211383;8
265;0316693235;7
265;0316969680;9
265;074343627X;5
265;0446611913;10
265;0971880107;6
265;0316779423;8
265;0553377876;7
265;0156011042;10
265;0312171838;10
265;0446679593;8
265;0425147622;7
265;0671743058;8
265;0345409973;9
265;0425166619;7
265;0439136369;10
265;0449223612;7
265;0553279556;7
265;0553284789;8
265;0553571656;8
265;0671670689;6
265;0842329129;4
265;1558745718;6
265;0399149155;10
265;0684810387;10
265;0060987529;8
265;0385335482;8
265;0440224675;8
265;0671003755;8
265;0679746048;7
265;0786868716;10
265;0812511816;10
265;0812517725;10
265;0894805770;10
265;0316666343;8
265;0671727583;7
265;0767905180;5
265;0871136791;9
265;0060976845;5
265;0553278746;3
265;0316666343;8
265;0446605239;8
265;0316182540;8
265;034536676X;7
265;0345387651;8
265;0375705171;7
265;0385492081;9
265;0394223802;7
265;0425154092;7
265;0425169863;7
265;0440217490;9
265;044022103X;6
265;0440222656;7
265;0440226104;7
265;0446364193;9
265;0446606189;9
265;0446608815;8
265;0449227421;9
265;0451207521;9
265;0515093556;5
265;051511992X;7
265;0553273914;8
265;0671021001;8
265;0671042572;7
265;067697175X;8
265;074322535X;7
265;0385504209;8
265;0440180295;9
266;0345339681;10
266;0345384369;10
266;0345417623;8
266;0345444884;10
266;0425107469;10
266;0425181111;9
266;0446527033;8
266;0451188462;8
266;0553579754;8
266;0553580221;7
266;0671001795;9
266;0671042858;6
266;0684810395;8
266;0740704818;9
266;0743206029;8
266;0060930187;5
266;0064401847;5
266;0345370775;5
266;0373218036;5
266;0373218192;5
266;0373218397;5
266;0373218400;5
266;0373218486;5
266;0373218966;5
266;0373243286;5
266;0373243790;5
266;0373244487;5
266;0373483503;5
266;0373483694;5
266;0373484003;5
266;0373484224;5
266;0373484232;5
266;0380820854;5
266;0399147128;5
266;0399148248;5
266;039914840X;5
266;0399149392;5
266;0399149848;5
266;0425147584;5
266;0425148297;5
266;0425178579;5
266;0425181464;5
266;042518630X;5
266;0425189031;5
266;0425191583;5
266;0440212561;5
266;0440439884;5
266;0446310786;5
266;0446605239;5
266;0446608955;5
266;0446610399;5
266;0451526341;5
266;0452266564;5
266;0515093556;5
266;0515102636;5
266;051511779X;5
266;0515118230;5
266;051511992X;5
266;0515120006;5
266;0515120618;5
266;0515121843;5
266;051512219X;5
266;0515122734;5
266;051512317X;5
266;0515124214;5
266;0515124893;5
266;051512608X;5
266;0515126772;5
266;0515128546;5
266;0515128554;5
266;0515130389;5
266;0515131229;5
266;0515132020;5
266;051513287X;5
266;051513628X;5
266;0515136379;5
266;0515136530;5
266;0553265741;5
266;0553272837;5
266;0553278274;5
266;0553278592;5
266;0553280414;5
266;0553294903;5
266;0553295977;5
266;0553573209;5
266;055358099X;5
266;0553582658;5
266;0553583980;5
266;0671003364;5
266;0671525743;5
266;0671705091;5
266;0671744216;5
266;068487217X;5
266;0786866586;5
266;1558744630;5
266;0316769487;7
266;0449212602;7
266;0451170385;6
266;0671727796;8
266;0060959037;9
266;0316096199;9
266;0312924585;9
266;0316776963;10
266;034538184X;8
266;0345384350;7
266;0345384369;9
266;0345413865;7
266;0345439104;7
266;0375760911;8
266;0380710218;8
266;0380718332;8
266;038079487X;10
266;0380805995;8
266;0425107469;9
266;0425121259;8
266;0425121631;9
266;0425151867;7
266;0425155404;7
266;0425163385;9
266;0425163407;9
266;0425166619;8
266;0440202043;8
266;0440224764;7
266;0446365386;9
266;0446530239;8
266;0446602612;10
266;0446602620;9
266;0446609404;9
266;0449219461;7
266;0451156609;7
266;0451169514;9
266;0451176464;8
266;0451177096;8
266;0451181379;9
266;0451190548;9
266;0451190556;9
266;0451190572;9
266;0451191013;8
266;0515122734;9
266;0553562738;8
266;0553569031;9
266;055357227X;9
266;0553572997;9
266;0671001132;9
266;0671004565;6
266;0671867172;6
266;0671868713;9
266;0671886665;6
266;0804117683;7
266;1559029838;9
266;0060830956;7
266;0060926317;7
266;0345301110;6
266;0375707972;9
266;0393312836;3
266;0425152251;3
266;0684800713;6
266;0684801221;8
266;0440220602;5
266;0446610038;7
266;0446612790;7
266;1558744606;8
266;0380725835;4
266;0440236673;8
266;0515122491;8
266;0553571818;5
266;067976402X;6
266;0345314255;9
266;0345337662;10
266;0345350499;10
266;0375703764;10
266;0380789035;10
266;0380814021;8
266;0451161351;10
266;059035342X;10
266;0804115613;9
266;0812548051;10
266;0812548094;10
266;0812551478;10
266;0886773520;10
266;0971880107;9
266;0380018179;5
266;0399501487;7
266;0671021001;9
266;0971880107;6
266;0425152251;10
266;0449219461;7
266;006101351X;7
266;1559029838;8
266;0312195516;7
266;0385265700;8
266;0449005615;4
266;0670892963;8
266;0671003755;7
266;0375700757;10
266;0743203631;9
266;0380710218;8
266;0425145638;8
266;0425161242;8
266;0425175405;8
266;0671041789;9
266;0345351525;9
266;0446671002;6
266;0345389964;6
266;0425107469;5
266;0440213525;3
266;0440221595;2
266;0446600474;7
266;0553280341;6
266;0553560247;5
266;055357258X;6
267;0316284955;10
267;0316899984;8
267;0385484518;10
267;0440241073;8
267;0446608955;8
267;0452264464;10
267;0670894605;10
267;0743203631;6
267;0786868716;10
267;0786885688;7
267;0842329277;8
267;0842329293;7
267;0871136791;9
267;038079487X;7
267;0385335482;6
267;0446611611;8
267;0446611638;9
267;0446677450;7
267;0553584383;7
267;067102535X;8
267;0671027581;7
267;0743454146;8
267;0767900383;8
267;042516098X;7
267;0446603422;10
267;0316781266;7
267;067976402X;8
267;0140132708;10
267;0425152251;8
267;0679775439;10
267;0449227421;8
267;0515130044;5
267;0060988649;7
267;0064472272;9
267;0070212570;9
267;0140430725;9
267;0142001740;10
267;0345435249;8
267;0345444884;9
267;0446608815;8
267;0451190491;10
267;0553274503;10
267;055357695X;8
267;0553580221;8
267;0671034057;3
267;0671443283;7
267;0380730820;9
267;0671568175;8
267;0425158594;8
267;0425181111;9
267;0515126772;6
267;0399144463;8
267;039914465X;8
267;0425115801;5
267;0805059555;8
267;084232920X;8
267;0842329218;8
267;0842329285;8
267;0891073906;7
267;0060083948;9
267;0061000043;10
267;0345386132;9
267;0345413873;10
267;0373484232;9
267;0380817691;10
267;0425136981;10
267;0425143325;9
267;0425152898;5
267;0425163407;5
267;0425182878;5
267;0425185710;5
267;0425189864;5
267;0440213290;9
267;0440215625;10
267;0440224624;5
267;0440226430;9
267;0440234743;10
267;0440236673;10
267;0446603929;9
267;0446604666;10
267;0446606812;5
267;0446607711;7
267;0449003787;10
267;0451208765;5
267;0515126489;5
267;0515126772;9
267;0515128546;9
267;0515128554;9
267;0553287737;9
267;0553579754;9
267;0553579983;10
267;0553580191;9
267;0553582135;9
267;0679751602;9
267;0446603589;8
267;0446606324;10
267;0446608602;8
267;0316168815;10
267;0345337662;6
267;0345339495;7
267;0345370775;5
267;043935806X;8
267;0440221471;5
267;0515095826;6
267;0671021001;7
267;0679751521;6
267;074343627X;5
267;080410753X;6
267;080411109X;6
267;0446604801;9
267;0679734775;7
267;0451157443;9
267;0743411250;5
267;0312265859;5
267;0312306326;5
267;0312966091;7
267;0312971346;6
267;0140039589;10
267;1860492592;9
267;0140386335;10
267;043935806X;10
267;0679429220;10
267;0312995423;9
267;038542471X;8
267;0385472951;7
267;0385504209;9
267;0399149155;9
267;0842373195;10
267;0060392452;4
267;0060938455;9
267;0345424719;5
267;0375414053;10
267;0385720106;8
267;006000438X;10
267;0062502182;9
267;0142000663;10
267;0316666343;8
267;0345438329;7
267;0399142789;10
267;0671726889;9
268;0345441036;8
268;0553260111;5
268;0812543262;9
268;0865471185;8
268;3257228007;5
268;3596150655;8
268;0099727412;4
268;0553268880;7
268;0553274295;8
268;0553274503;6
268;0316899984;7
268;0425184129;5
268;055337933X;6
268;0679735909;7
268;0060391626;9
268;0060930535;10
268;0062502174;10
268;0141000198;7
268;0151008116;8
268;0312195516;10
268;0312278586;9
268;0316769487;10
268;0316780375;9
268;0316781266;7
268;0345413350;10
268;0345413369;10
268;0345438329;7
268;0375412824;9
268;0375706771;8
268;0380728133;7
268;0380789035;5
268;0385484518;10
268;0385512104;9
268;0385720955;10
268;038572179X;8
268;044651862X;10
268;0452282829;5
268;0553268449;10
268;0553289691;8
268;0553569058;10
268;0670032379;10
268;0670865796;8
268;0671003755;10
268;0679429220;8
268;0688177751;7
268;0767915054;8
268;0060934719;8
268;0064471047;9
268;0312282990;10
268;0345423402;3
268;0345423615;5
268;0375504397;9
268;0380789035;10
268;0425181685;3
268;0439064864;10
268;0439136350;10
268;0439139597;10
268;0441000916;7
268;0441001971;8
268;0441002935;7
268;0441003745;8
268;0441004520;8
268;0441005241;8
268;0441005748;7
268;0441304834;7
268;0451166582;7
268;0553250531;10
268;0553280945;10
268;0553289411;9
268;0590353403;10
268;0609610597;4
268;0618002227;9
268;0618002235;10
268;0671039741;9
268;0679879242;10
268;0684853515;10
268;1880418568;10
268;0345370775;7
268;0451169514;6
268;0060391626;7
268;0060512822;6
268;0060928336;7
268;0151008116;9
268;0385335482;6
268;0440439884;5
268;0671021001;8
268;068484477X;7
268;0771060548;9
268;0399142282;5
268;0425143325;8
268;0425175405;8
268;0440213525;8
268;0440214041;9
268;0440225825;7
268;0446360589;5
268;0446611808;7
268;0449221490;10
268;0553579606;5
268;006019491X;7
268;0385504209;8
268;0446531332;7
268;0767915054;4
268;0060505885;8
268;0060928336;8
268;0312278586;8
268;0316899984;7
268;0425181111;7
268;0440404193;9
268;0451410947;6
268;0553582143;8
268;0553584383;9
268;0671443283;7
268;0743467523;8
268;0842332340;9
268;1573221937;6
268;0373244487;10
268;0373484410;10
268;0515122734;10
268;0515126772;10
268;0515128554;10
268;0515131229;10
268;0515132187;10
268;051513287X;10
268;0515136530;10
268;0553278592;10
268;0553295977;10
268;031298328X;8
268;0440223202;10
268;0060502258;8
268;0345422384;5
268;0553260111;7
268;0060391626;8
268;0060936363;9
268;0142000205;8
268;0156027321;7
268;0156028778;9
268;0312291639;6
268;0312983824;7
268;0375726403;9
268;0385337639;8
268;0425192725;7
268;044023669X;5
268;0446611611;8
268;0446613266;7
268;0446679364;8
268;0553584049;6
268;0743411269;7
268;0743437640;6
268;0767907817;7
268;1400034779;7
268;0060987103;9
268;006440630X;6
268;0064407675;4
268;014023313X;8
268;0345368754;8
268;0380789019;9
268;0440418321;10
268;0446515078;7
268;0446525537;8
268;0451456718;9
268;0552124753;7
268;0553213148;10
268;0553213172;5
268;0553213180;9
268;0553280414;8
268;0553573403;10
268;0679781587;8
268;0743412028;9
268;0440180295;4
268;0671822209;9
268;0316601950;8
268;0345423291;7
268;0375412530;5
268;0385413041;10
268;044651652X;9
268;0446525502;8
268;0446527793;10
268;0670894605;9
268;0743411323;9
268;0345404114;5
268;0380710722;5
268;0440202043;10
268;044022165X;5
